id,activity_intensity_score,contribution_consistency,repo_creation_rate,recent_activity_ratio,development_velocity,multitasking_score,code_change_rate,language_specialization,language_balance,repo_language_diversity,tech_stack_breadth,avg_languages_per_repo,avg_repo_size,community_engagement_score,collaboration_ratio,fork_contribution_rate,mentorship_score,social_coding_index,network_influence,repo_active_score,showcase_score,maintenance_score,avg_stars_per_repo,max_stars_repo,avg_forks_per_repo,max_forks_repo,public_repo_ratio,project_complexity,code_review_participation,code_review_index,reputation_score,impact_factor,influence_growth_rate,viral_repo_score,leadership_score,profile_completeness,maintainer_score,team_player_score,generalist_score,work_consistency,learning_velocity,innovation_index
7086cmd,639,0.47619910798408355,4.734834032811904,0.9986111111111111,664.3333333333334,0.7272727272727273,42.40425531914894,0.4,0.72,5.0,12,0.0,385015.5,320,0.38369304556354916,0.2,8.773368943151468,0.8541919833940282,8.837681215593197,0.2857142857142857,1.0,1.0,1174.7,11370.0,61.1,609.0,1.0,0.11788061948282266,0.4632352941176471,0.7316176469234177,5.268384845826462,370.54285714285714,6.82373140022892,9.670834396529727,0.6666666665186924,1.0,0.5555555555555556,0.2717745802589928,0.9999999999166667,0.24684933200064396,0.9986111110278935,0.9999999999473577
xesjkeee,0,1.0,0.28228924980665115,0.9777777777777777,158.25,1.8,16.657894736842106,1.0,0.0,1.0,2,0.0,4055.6666666666665,49,0.0,1.5,0.0,0.3648501204200344,3.7612001156935624,0.0,0.0,1.0,0.6666666666666666,2.0,0.6666666666666666,1.0,1.0,0.02493703275361811,0.0,0.0,1.4480258264002521,1.5,1.787831915442124,1.2000000000000002,0.11666666666666665,1.0,0.3,0.31666666666666665,0.16666666665277777,0.36602540413251483,0.1629629629493827,0.032510513430911596
FyisFe,0,1.0,2.490967482938579,0.6666666666666666,4140.833333333333,3.0,345.06944444444446,0.375,0.78125,6.0,8,0.0,1284871.0,3,0.0,0.7777777777777778,0.0732637494981935,0.07707766015943954,4.886582645426277,0.0,0.6666666666666666,1.0,10.8,99.0,2.1,15.0,1.0,0.2309510224889345,0.0,0.0,2.97902900444479,8.333333333333334,3.370132476916901,8.389830508474576,0.006873006617906518,1.0,0.47619047619047616,0.15555555555555556,0.6666666666111111,0.2583222666367982,0.4444444444074074,0.23890250754489814
felix-andreas,241,0.3631298355938965,2.8436282693377852,0.9973045822102425,1092.6666666666667,0.9166666666666667,65.56,0.5555555555555556,0.5925925925925926,3.0,16,0.0,72891.6,285,0.09009009009009009,0.41379310344827586,0.0,0.7261727490790503,5.0072963928307415,0.1724137931034483,1.0,1.0,9.2,50.0,1.1,6.0,1.0,0.1154643115725699,0.0,0.0,2.9920180680790556,3.9310344827586206,4.367000556483028,4.901960784313726,0.35,1.0,0.47619047619047616,0.45978564769866415,0.9999999999166667,0.36560386089271324,0.9973045821271338,0.22049703000926846
zzzFelix,42,0.4442299338366398,0.8672122492080254,0.9963235294117647,905.5,1.125,60.36666666666667,0.4444444444444444,0.6666666666666667,4.0,7,0.0,9694.222222222223,20,0.03125,0.3,0.9635691657866948,0.23065992207837924,2.740840023925201,0.3,0.16666666666666666,1.0,0.2222222222222222,1.0,0.1111111111111111,1.0,1.0,0.10252305262659303,5.0,0.6304728553270665,1.0519861674290159,0.4,0.5781414994720169,0.8181818181818181,0.2592499982653134,1.0,0.6923076923076923,0.18604166666041666,0.5833333332847223,0.3350854421254885,0.5811887254417637,0.032510513430911596
filiphric,512,0.4710342167292337,10.726448777808294,0.9980952380952381,2943.5,0.7272727272727273,200.6931818181818,0.5,0.6799999999999999,5.0,6,0.0,60121.5,324,0.3106508875739645,0.16666666666666666,7.167673716012085,0.7736156382146191,7.578145472419466,0.09259259259259259,0.0,1.0,39.4,272.0,6.2,35.0,1.0,0.1121737854239484,0.693069306930693,0.8465346533299407,5.065658731206215,9.592592592592593,68.8698159846196,6.732673267326733,0.5499999998520259,1.0,0.47619047619047616,0.1265285995433925,0.49999999995833333,0.32346469716859516,0.4990476190060318,0.456306800582319
FlorianWoelki,498,0.3424270842608517,5.471092077087794,0.9993377483443708,974.8333333333334,0.7272727272727273,58.49,0.5,0.6799999999999999,5.0,10,0.0,80889.2,980,0.018480492813141684,0.03508771929824561,0.29309421841541755,0.968164824126929,7.2352588456205895,0.17543859649122806,1.0,1.0,124.7,1090.0,9.8,86.0,1.0,0.07807235054899517,0.5,0.289686657600021,4.777815617775053,25.31578947368421,30.09100642398287,8.671439936356403,0.16003703551803233,1.0,0.7692307692307693,0.12922835836656218,0.8333333332638889,0.26869447471112773,0.832781456884244,0.8117869344773386
adrianbienias,9,0.49587750832789623,2.0488352511928154,0.9969135802469136,1295.3333333333333,1.3333333333333335,77.72,0.4,0.6599999999999999,4.0,6,0.0,53305.1,88,0.25,0.0,0.0,0.48957135299690646,4.33729074083249,0.09523809523809523,1.0,1.0,3.5,33.0,3.2,27.0,1.0,0.18923901953150563,0.0,0.0,2.311885034598545,4.714285714285714,0.5122088127982038,7.333333333333333,0.0,1.0,0.9090909090909091,0.07499999995,0.49999999995833333,0.2522781156513369,0.49845679008191873,0.1360012351487146
why-not-try-calmer,51,0.4192025649405871,2.3034446489613463,0.9984544049459042,1700.0,1.75,159.375,0.4,0.7799999999999999,7.0,11,0.0,55595.0,671,0.23809523809523808,1.72,0.0,0.8859232968380174,4.283586561860629,0.04,0.6666666666666666,1.0,2.5,11.0,1.0,7.0,1.0,0.11599761096445799,0.0,0.0,2.397656280744864,1.8,2.1114909282145673,3.142857142857143,0.0,1.0,0.47619047619047616,0.2714285713809524,0.9166666665902777,0.4099813161707983,0.9152498711241414,0.1149420225342696
Goketech,947,0.4398543348253073,20.414874001229258,0.9994295493439818,6951.833333333333,0.7272727272727273,473.98863636363643,0.4,0.72,5.0,8,0.0,89740.4,212,0.15542521994134897,0.16304347826086957,35.894283958205286,0.8677249427885927,4.418840607796598,0.10869565217391304,1.0,1.0,0.4,2.0,0.4,3.0,1.0,0.12639315067228682,1.6,0.9999999998645942,1.895994804134966,0.13043478260869565,8.300553165334973,1.4285714285714286,0.6666666665186924,1.0,0.47619047619047616,0.19590292827016023,0.6666666666111111,0.363899066662598,0.6662863661737972,0.04597680901370785
Dawntraoz,167,0.5393700298090709,5.768015170670038,0.9982456140350877,12357.5,0.7272727272727273,975.5921052631579,0.4444444444444444,0.6419753086419753,3.0,7,0.0,90131.2,405,0.34782608695652173,0.4117647058823529,5.075853350189633,0.8257337798776949,7.9603236291488395,0.19607843137254902,1.0,1.0,101.6,830.0,46.4,424.0,1.0,0.2901979890601881,1.5714285714285714,0.9999999998645942,5.5710708033674745,38.11764705882353,95.74905183312264,8.089668615984406,0.5499999998520259,1.0,0.47619047619047616,0.1867007671938619,0.5833333332847223,0.28310887859237616,0.582309941471942,0.7327497592214368
mnenie,577,0.44219432080554066,7.804704205274412,0.9993438320209974,3865.1666666666665,0.7272727272727273,231.90999999999997,0.8888888888888888,0.19753086419753085,2.0,12,0.0,165528.9,234,0.20623501199040767,0.3870967741935484,19.51176051318603,0.9078157678066608,5.918893854273146,0.3225806451612903,0.6666666666666666,1.0,59.6,573.0,2.6,22.0,1.0,0.13984176490074363,1.0416666666666667,0.9999999998645942,3.443854034587496,20.903225806451612,4.422665716322166,9.455445544554456,0.5499999998520259,1.0,0.47619047619047616,0.13928985839458496,0.9999999999166667,0.24833430204057588,0.9993438319377188,0.5612184762597915
AlexisRenchon,329,0.6300777780869247,3.9544962080173347,0.9970760233918129,2107.6666666666665,0.7272727272727273,180.65714285714284,0.6666666666666666,0.4444444444444444,2.0,3,0.0,14364.8,464,0.6319444444444444,0.1951219512195122,9.391928494041169,0.8332951003911384,4.770684624465665,0.24390243902439024,0.6666666666666666,1.0,0.7,7.0,0.1,1.0,1.0,0.10020204792495274,1.484375,0.9999999998645942,1.9753772789663047,0.21951219512195122,5.536294691224269,4.11764705882353,0.8999999998520258,1.0,0.5263157894736842,0.5786077234508469,0.24999999997916666,0.2402530736128015,0.2492690058271808,0.060821601363291906
alfatta,90,0.3532599529717427,1.6033384581594552,0.9915254237288136,11452.0,0.7272727272727273,1374.24,0.375,0.6875,4.0,9,0.0,17040.5,7,0.03409090909090909,0.23809523809523808,0.0,0.10992763866438285,1.9459101490553132,0.47619047619047616,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.4456737609803441,0.0,0.0,0.4158883083359672,0.0,0.2405007687239183,0.0,0.0,1.0,0.625,0.05784632033950216,0.7499999999375,1.0,0.7436440677346399,0.0
alpcoker,46,0.3877174058902484,0.16225827961769282,0.9918032786885246,50.0,0.3666666666666667,3.75,1.0,0.0,1.0,3,0.0,3318.5,19,0.11904761904761904,1.0,0.0,0.2135599679053135,5.1089711948171175,1.6666666666666667,0.16666666666666666,1.0,0.5,1.0,0.0,0.0,1.0,0.21693091098663908,0.0,0.0,1.5335963365069631,0.3333333333333333,6.6525894643254055,0.6666666666666666,0.11666666666666665,1.0,0.3333333333333333,0.35238095235714284,0.24999999997916666,0.4142135628583764,0.24795081965146856,0.022988404506853924
Deckluhm,5,0.7014968460417863,0.28785488958990535,0.9951219512195122,2926.0,1.0666666666666667,332.5,0.75,0.375,2.0,5,0.0,90779.0,306,1.0,0.0,0.0,0.6644848399106162,7.025538314638521,0.4,0.0,1.0,424.0,1696.0,38.0,152.0,1.0,0.25930427072215445,0.0,0.0,4.202735511309215,400.0,1.727129337539432,3.9905882352941178,0.0,1.0,0.8,0.2999999998,0.41666666663194446,0.33333333333385745,0.4146341463069106,0.632455532000382
akordowski,154,0.5664956984163865,1.7580275229357798,0.9991525423728813,635.2,0.5818181818181818,61.07692307692308,0.8333333333333334,0.2777777777777777,2.0,4,0.0,224981.3,316,1.0945945945945945,0.7727272727272727,0.08371559633027523,0.7253851859308461,4.962844630259907,0.45454545454545453,0.3333333333333333,1.0,5.2,25.0,2.8,16.0,1.0,0.22693743219935536,0.0,0.0,2.955822587980847,4.909090909090909,3.0974770642201834,4.032258064516129,0.12452018019199011,1.0,0.47619047619047616,0.5995904993715806,0.33333333330555553,0.38603075697308126,0.33305084742987284,0.16577174238113856
ameinhardt,93,0.43464779469340636,0.8304891922639362,0.9900990099009901,6054.333333333333,0.7777777777777778,363.26,0.625,0.5625,4.0,7,0.0,49735.75,158,0.34285714285714286,1.0,0.0,0.6189288689874121,3.367295829986474,0.8888888888888888,0.0,1.0,3.25,24.0,0.25,2.0,1.0,0.3079685904613095,0.0,0.0,1.7922465622515147,3.3333333333333335,0.6228668941979522,5.647058823529412,0.0,1.0,0.4444444444444444,0.30285714278857145,0.5833333332847223,0.2786488616480786,0.5775577557274477,0.11721832316681248
BBlackwo,30,0.696901506091152,3.1333920316971167,0.9761904761904762,31929.166666666668,1.125,2520.7236842105262,0.625,0.5625,4.0,6,0.0,16855.4,460,1.3333333333333333,0.325,0.4820603125687872,0.7728368823878157,7.107425474110705,0.075,0.8333333333333334,1.0,172.2,1099.0,18.6,121.0,1.0,0.3610709028526789,0.42857142857142855,0.24692259581635007,4.395840014340589,52.35,3.213735417125248,6.34526558891455,0.058277714052373544,1.0,0.47619047619047616,0.4649999997333333,0.49999999995833333,0.31226977016388896,0.48809523805456345,0.9539495423392252
LostKobrakai,189,0.5035108514521897,7.611576690703567,0.9989733059548255,2236.0,0.7272727272727273,159.71428571428572,0.8888888888888888,0.19753086419753085,2.0,10,0.0,130345.8,1562,0.672566371681416,1.9351851851851851,0.3556811537711947,0.9999999997884534,6.772508129574112,0.09259259259259259,1.0,1.0,73.5,551.0,3.8,11.0,1.0,0.1312790235153789,0.037037037037037035,0.028150776869306435,4.407226203561913,7.5092592592592595,15.934515688949523,7.395973154362416,0.03722000426646043,1.0,0.47619047619047616,0.4017699113699115,0.8333333332638889,0.30374456374125763,0.8324777548929815,0.6232359546764734
binyu1231,43,0.3533834586466166,2.8894062863795114,0.9824561403508771,14723.5,0.7777777777777778,1840.4375,0.375,0.65625,3.0,6,0.0,91244.8,21,0.0,0.14285714285714285,0.0,0.21664827736126432,3.8607297110405954,0.22857142857142856,0.0,1.0,3.5,34.0,0.6,6.0,1.0,0.5277875036866905,0.0,0.0,2.183606293187407,1.3428571428571427,0.8498253783469151,7.555555555555555,0.11666666666666665,1.0,0.625,0.14523809523809522,0.49999999995833333,0.24611118507609317,0.49122807013450287,0.1360012351487146
kirklin,689,0.34344320682746154,10.782173131261239,0.9994469026548672,4123.0,0.7272727272727273,263.17021276595744,0.5555555555555556,0.6172839506172839,4.0,11,0.0,1006321.1,168,0.029850746268656716,0.4482758620689655,0.0,0.6077604082081283,7.063903961472068,0.08620689655172414,1.0,1.0,76.5,470.0,12.5,62.0,1.0,0.11950552704174497,0.0,0.0,4.670745774709333,8.75,28.033650141279217,6.064516129032258,0.35,1.0,0.47619047619047616,0.44861039628842,0.9166666665902777,0.35001760793669934,0.9161596606906149,0.6358278520595158
leochiu-a,234,0.41028829785869236,2.313263920325939,0.9990503323836657,5178.166666666667,0.7272727272727273,443.84285714285716,0.7142857142857143,0.44897959183673464,3.0,7,0.0,41694.3,14,0.27717391304347827,0.26666666666666666,0.0,0.42699786055514843,3.6888794541139363,0.6666666666666666,0.8333333333333334,1.0,3.0,26.0,0.0,0.0,1.0,0.2743693545813117,0.0,0.0,1.799680968584005,2.0,1.9827976459936623,6.5,0.0,1.0,0.6666666666666666,0.13648550719094202,0.5833333332847223,0.26935534197474015,0.5827793605085734,0.12591267709457318
mvrlin,33,0.45022508029637975,0.9186241610738255,0.9987277353689568,191919.83333333334,1.0,13085.443181818182,0.5714285714285714,0.5714285714285714,3.0,8,0.0,49021.77777777778,227,0.2692307692307692,0.5,0.10206935123042506,0.6769012352076693,6.0390635259072605,0.4,0.3333333333333333,1.0,53.22222222222222,257.0,10.0,63.0,1.0,0.5799999999849121,0.16666666666666666,0.09715411565936599,3.6949559972526957,65.9,2.245525727069351,4.739754098360656,0.13177029250826827,1.0,0.6,0.29743589738205123,0.6666666666111111,0.3670769254131955,0.6658184901904862,0.5031257986907304
Jake-E,18,0.534196775417937,1.1033250893102502,0.997737556561086,384.8333333333333,1.3333333333333335,24.052083333333336,0.625,0.5625,4.0,8,0.0,169163.0,186,0.09090909090909091,0.3333333333333333,0.7021159659247046,0.630608126636235,5.201255653704905,0.16666666666666666,0.6666666666666666,1.0,13.9,109.0,4.6,27.0,1.0,0.06909529622241342,7.0,0.5950705752089172,3.179834983132298,19.25,2.1063478977741137,7.315436241610738,0.33722834901538107,1.0,0.6666666666666666,0.3272727272545454,0.6666666666111111,0.29204017195120807,0.6651583709852941,0.2710292919706892
niklas-wortmann,142,0.42881870778505754,3.8012752391073326,0.9955156950672646,3382.3333333333335,0.7272727272727273,289.9142857142857,0.4444444444444444,0.7160493827160495,5.0,9,0.0,5134170.6,508,0.2962962962962963,1.06,0.23273113708820406,0.7889228365288259,8.726562309308607,0.2,1.0,1.0,253.65,2205.0,110.9,1039.0,1.0,0.29200806568039694,0.11538461538461539,0.08920545387587378,5.6057117576787645,190.18,11.636556854410202,8.658943648144511,0.26777152632561857,1.0,0.47619047619047616,0.5222222221629629,0.7499999999375,0.2746083610619234,0.7466367712382287,0.9999999999473577
jaw52,1,0.7142857142857143,1.1064797271693823,0.6666666666666666,2506.3333333333335,1.75,259.2758620689655,0.6666666666666666,0.5,3.0,6,0.0,22468.625,53,0.0,4.333333333333333,0.0,0.4484607365367071,3.1570004211501135,0.1111111111111111,0.3333333333333333,1.0,2.125,13.0,0.0,0.0,1.0,0.11063610759581011,0.0,0.0,1.4909439898728,1.8888888888888888,0.9681697612732095,4.16,0.0,1.0,0.42105263157894735,0.2,0.49999999995833333,0.3229909696281664,0.33333333330555553,0.0947836199461838
ydcjeff,56,0.5638123410853273,2.434808975136446,0.9833333333333333,360.0,1.125,21.6,0.3,0.8,6.0,9,0.0,15903.3,959,0.625,1.0,0.5533656761673741,0.990962859118507,4.871373226762748,0.13043478260869565,0.8333333333333334,1.0,3.3,29.0,0.2,2.0,1.0,0.06262445462008645,0.4166666666666667,0.2832622563137651,2.4852361223390154,1.608695652173913,6.0870224378411155,6.744186046511628,0.08188381747963519,1.0,0.47619047619047616,0.387499999875,0.7499999999375,0.2665481115849712,0.7374999999385417,0.1320583298335795
zentol,30,0.5094288455398428,0.15365186276573353,0.967741935483871,410.6666666666667,0.7,44.0,1.0,0.0,1.0,1,0.0,11626.0,4317,1.4,6.333333333333333,1.4596926962744685,0.9999999997884534,5.969985515430857,0.3333333333333333,1.0,1.0,0.5,1.0,2.0,3.0,1.0,0.09465771727919686,2.375,0.6976508596842692,2.108638793326269,3.0,14.750578825510418,0.6666666666666666,0.3326634576962984,1.0,0.15384615384615385,0.7366666663866666,0.08333333332638888,0.4142135628583764,0.08064516128360215,0.022988404506853924
StephanEwen,62,0.4293329403167022,0.691549829480864,0.9850746268656716,1956.1666666666667,0.7777777777777778,308.86842105263156,0.4444444444444444,0.691358024691358,4.0,13,0.0,10458681.9,5218,0.2857142857142857,0.9090909090909091,0.0,0.9999999997884534,6.814542897259958,0.7272727272727273,0.0,1.0,8.3,70.0,5.1,42.0,1.0,0.3348079402860687,0.0,0.0,3.914674667575437,16.818181818181817,27.38537324744221,7.526881720430107,0.0,1.0,0.47619047619047616,0.26753246747532466,0.9999999999166667,0.27563225959798965,0.985074626783582,0.20943433235019412
aljoscha,459,0.5240183921650187,1.0810600155884644,0.9978308026030369,1098.3333333333333,1.125,80.36585365853658,0.2222222222222222,0.8395061728395061,7.0,9,0.0,37626.1,4299,0.3984375,0.95,5.803585346843335,0.9999999997884534,6.461468176353717,0.15,0.0,1.0,17.8,111.0,8.4,74.0,1.0,0.09706193428325326,0.9902912621359223,0.9951456309325554,4.053133642763117,17.3,12.062353858144972,5.904255319148936,0.5499999998520259,1.0,0.47619047619047616,0.3095312499203125,0.7499999999375,0.34104513246040496,0.7483731018899132,0.30670357030069284
twalthr,160,0.511111418234536,0.6149957877000842,0.9987096774193548,1471.3333333333333,1.125,133.75757575757575,0.75,0.40625,3.0,7,0.0,106374.5,1486,0.9705882352941176,1.5555555555555556,7.22620050547599,0.9999999997884534,6.364750756851911,0.3333333333333333,0.0,1.0,30.625,174.0,11.625,72.0,1.0,0.15879576383943717,2.764705882352941,0.9999999998645942,4.082810561803857,47.888888888888886,12.223041280539174,5.5019762845849804,0.7833333331853591,1.0,0.42105263157894735,0.7245098037274509,0.5833333332847223,0.33068415452702715,0.582580645112742,0.35982544620111534
dawidwys,147,0.6028942098488747,0.3893748666524429,0.9933774834437086,1513.0,0.8571428571428572,122.67567567567568,0.6,0.56,3.0,4,0.0,25405.0,1147,1.1818181818181819,2.8333333333333335,4.049498613185406,0.9573660903155444,5.244389024522481,1.0,0.3333333333333333,1.0,2.0,6.0,2.6,7.0,1.0,0.3739838674698856,0.9811320754716981,0.9905660376004433,2.5728322301015423,6.0,6.385747813100064,2.0,0.7833333331853591,1.0,0.3125,0.7878787876424242,0.33333333330555553,0.41421356249441543,0.3311258277869757,0.07269571801493825
pnowojski,115,0.5808394835700911,0.7455742169768497,0.9975186104218362,715.1666666666666,1.3333333333333335,56.46052631578947,0.3333333333333333,0.8148148148148149,7.0,12,0.0,2221912.4444444445,1425,0.6037735849056604,1.3,2.5680889695869267,0.9999999997884534,5.749392985908253,0.2,0.0,1.0,11.88888888888889,65.0,6.777777777777778,51.0,1.0,0.08216174536103685,0.9393939393939394,0.8174311153017533,3.5628616220933793,22.9,6.958692691783931,5.043103448275862,0.496677457927808,1.0,0.45,0.49779874201761004,0.9999999999166667,0.34547098789425207,0.9975186103387097,0.23779390524037694
rkhachatryan,62,0.4650186476581039,0.073559048770657,0.9841269841269841,208.0,0.35,20.8,1.0,0.0,1.0,5,0.0,19603146.0,654,1.5,6.0,3.1630390971382507,0.825658157847689,5.123963979403259,0.5,0.3333333333333333,1.0,65.0,65.0,51.0,51.0,1.0,0.1280579780099889,3.3076923076923075,0.9282938445605382,3.0675043808228595,83.5,2.1332124143490527,0.9848484848484849,0.4680480327310354,1.0,0.08333333333333333,0.6499999997,0.41666666663194446,1.0,0.41005291001873895,0.18533844235640434
uce,2,0.6000000000000001,0.2771450265755505,0.9642857142857143,805.8,2.4,183.13636363636368,0.6666666666666666,0.4444444444444444,2.0,4,0.0,24245.0,1232,0.0,2.8,0.13857251328777526,0.9431872654229657,4.980176086611547,0.0,0.0,1.0,6.5,19.0,0.25,1.0,1.0,0.08974119731810445,2.0,0.5187635222467323,2.3842769185212154,5.6,4.503606681852696,2.533333333333333,0.020505150345317916,1.0,0.26666666666666666,0.2,0.33333333330555553,0.42659610260051806,0.3214285714017857,0.11721832316681248
gyfora,146,0.5180593622804197,0.7713440405748099,0.9932432432432432,1485.5,1.125,153.67241379310346,0.5555555555555556,0.5679012345679012,3.0,5,0.0,59799.7,1371,0.9090909090909091,1.7272727272727273,6.479289940828402,0.9903091181774806,5.418320158942733,0.2727272727272727,0.16666666666666666,1.0,5.0,23.0,2.9,16.0,1.0,0.20703202750741112,2.7096774193548385,0.9999999998645942,3.170621521889835,9.818181818181818,6.016483516483516,3.8333333333333335,0.5499999998520259,1.0,0.47619047619047616,0.47272727254545455,0.41666666663194446,0.4197396112678131,0.41385135131686374,0.162552567154558
dianfu,26,0.6032390140771221,0.9153605015673981,0.9629629629629629,1379.1666666666667,1.75,82.75,0.4444444444444444,0.6666666666666667,4.0,10,0.0,6458633.1,689,0.875,3.076923076923077,0.9535005224660397,0.8431650391032747,6.40108766536481,0.07692307692307693,0.3333333333333333,1.0,31.6,195.0,14.1,89.0,1.0,0.08955665460353866,1.5,0.6239451225025525,4.147488124122763,46.0,8.848484848484848,5.9815950920245395,0.13902768058516485,1.0,0.47619047619047616,0.462499999825,0.8333333332638889,0.3309517957593842,0.8024691357355966,0.4086508172016231
